DivisionNm,upto50k,50to99k,100to150k,150kplus,18to34,35to49,50to64,65plus,female,male,englishonly,nonenglish,christian,noreligion,notertiary,tafe,university
Hume,0.08335959398271772,0.6502247358731528,0.18305607616141178,0.08335959398271772,0.2729606036242192,0.25702733626074586,0.2456939204650875,0.22431813964994743,0.5035822820851031,0.4964177179148968,0.9191983496875057,0.08080165031249426,0.6540670992753483,0.34593290072465166,0.13447861604997596,0.5977775108121096,0.2677438731379145
Hunter,0.08647626253073577,0.6400605258180443,0.18698694912048422,0.08647626253073577,0.268762782701485,0.23489047633162402,0.24084832676290127,0.25549841420398967,0.5009975920192639,0.49900240798073614,0.9544472638541533,0.045552736145846644,0.5646824895846484,0.4353175104153516,0.15623480869328085,0.622686475142576,0.22107871616414318
Kingsford Smith,0.1573688117398504,0.49809855535887626,0.18716382116142294,0.1573688117398504,0.3673318008072492,0.2634652909572051,0.19386009462457565,0.17534281361097004,0.5079230722722701,0.49207692772772993,0.6354567912798117,0.36454320872018825,0.5779922311240593,0.42200776887594077,0.12591021626738513,0.3087908687104056,0.5652989150222093
Lindsay,0.06198418835113853,0.7039970964636821,0.1720345268340408,0.06198418835113853,0.3291194977486755,0.2839793758788688,0.2135491385310285,0.17335198784142722,0.5068805996369385,0.49311940036306146,0.7973785158962334,0.2026214841037666,0.6376255602657306,0.3623744397342694,0.15703669566219253,0.5424851661962095,0.300478138141598
Lyne,0.0788069576352577,0.6947230818482553,0.14766300288122933,0.0788069576352577,0.16994593915011316,0.18408976615539352,0.2700213728941413,0.37594292180035205,0.511360530814844,0.488639469185156,0.9706130835310259,0.029386916468974095,0.5946563445428058,0.40534365545719414,0.17443879685143168,0.5989631526244407,0.22659805052412763
Macarthur,0.05777123343463141,0.7213885146777781,0.16306901845295904,0.05777123343463141,0.33333110974731167,0.2958014248739227,0.21117618806201136,0.15969127731675428,0.5071241569261015,0.49287584307389853,0.6538534856283199,0.34614651437168015,0.6965941225486015,0.3034058774513985,0.1339556086177891,0.5169805177185651,0.3490638736636457
Mackellar,0.186037223420401,0.46119232100540514,0.1667332321537929,0.186037223420401,0.21938636307264925,0.2591297302213293,0.25803837917834493,0.26344552752767647,0.5111076788426391,0.4888923211573609,0.8470708378665207,0.1529291621334793,0.5423127389703288,0.4576872610296711,0.09706650979149933,0.4305657687825959,0.4723677214259048
Macquarie,0.0931258882489341,0.6197546562944124,0.19399356720771935,0.0931258882489341,0.23877379742921506,0.2425018772913998,0.2653915809002164,0.2533327443791687,0.5092406561347498,0.49075934386525016,0.9296176131439663,0.07038238685603375,0.5486866044175801,0.4513133955824199,0.10047075841591696,0.5227194863530815,0.3768097552310015
McMahon,0.05681713070021275,0.735732124687818,0.15063361391175653,0.05681713070021275,0.30780331614629525,0.2600078168453016,0.2365347323482104,0.1956541346601927,0.5022517265134392,0.4977482734865608,0.4220980871354808,0.5779019128645192,0.8005198499301145,0.19948015006988548,0.18158202734720677,0.4850418201021952,0.33337615255059805
Mitchell,0.1557046509181443,0.4735076502285133,0.21508304793519806,0.1557046509181443,0.2518221808948178,0.3279711026072029,0.2263509888773649,0.19385572762061443,0.5091969779081259,0.49080302209187415,0.5850792419433261,0.41492075805667394,0.6530043418115079,0.34699565818849215,0.07236437091188919,0.3491631396691035,0.5784724894190073
New England,0.07210449789049651,0.7010940814721236,0.15469692274688343,0.07210449789049651,0.2503362543305482,0.21724882820460567,0.24918687589158345,0.2832280415732627,0.5099025503321861,0.4900974496678139,0.9400299953218305,0.05997000467816946,0.6385377174900174,0.3614622825099826,0.20400788871093697,0.5271406070071872,0.2688515042818758
Newcastle,0.10870035877768155,0.596900903130026,0.18569837931461092,0.10870035877768155,0.3367943427819639,0.24010285850974764,0.2175203324961129,0.20558246621217557,0.5084315306748836,0.49156846932511644,0.8884258382269369,0.11157416177306308,0.4892558868856541,0.5107441131143459,0.11467413297168419,0.4409348922161583,0.44439097481215756
North Sydney,0.24149299751105166,0.33730822095917384,0.17970578401872284,0.24149299751105166,0.2821561946705152,0.3013048459329574,0.2140646620344884,0.20247429736203895,0.5193170264936308,0.48068297350636924,0.6873265956319244,0.3126734043680755,0.49894559257697174,0.5010544074230282,0.08216719837587007,0.21351145591647333,0.7043213457076566
Page,0.0627113972891038,0.7369278180041591,0.13764938741763336,0.0627113972891038,0.2088445121041163,0.2135981015492075,0.2713724963433927,0.30618489000328347,0.5058299364868708,0.4941700635131292,0.9501555434399154,0.04984445656008467,0.5364753070945099,0.4635246929054901,0.19028014385765663,0.5475108839674427,0.26220897217490063
Parkes,0.07782726479636347,0.677900730061068,0.16644474034620507,0.07782726479636347,0.26856196055556963,0.22017363664798426,0.25410632919952997,0.2571580735969161,0.504733082536958,0.49526691746304197,0.9472310560368461,0.052768943963153854,0.6536423992499486,0.34635760075005145,0.2671145324394955,0.5034513123508693,0.22943415520963528
Parramatta,0.08353311573900234,0.6291268305363796,0.20380693798561567,0.08353311573900234,0.3754839762294722,0.29775911946133526,0.18270926285007874,0.1440476414591138,0.4895779525854647,0.5104220474145352,0.34228521301668835,0.6577147869833117,0.6270074663661337,0.3729925336338663,0.1389260445633426,0.28278890492449577,0.5782850505121616
Paterson,0.06878715355516096,0.6944723230139735,0.16795336987570447,0.06878715355516096,0.26934063494412785,0.23354547472803966,0.23692000296011248,0.26019388736772,0.5105938236868784,0.48940617631312155,0.9498171535611805,0.05018284643881952,0.5672845427819898,0.4327154572180102,0.13133556655986017,0.6421618603747936,0.22650257306534616
Reid,0.14889248110446066,0.516339726506182,0.18587531128489668,0.14889248110446066,0.390119189511323,0.25851013110846244,0.18834326579261024,0.16302741358760428,0.5042340338029007,0.49576596619709934,0.42814288036837167,0.5718571196316283,0.5563179225757505,0.4436820774242495,0.11523096832273673,0.28017619020826134,0.6045928414690019
Richmond,0.09391398883569234,0.6670987434927139,0.1450732788359014,0.09391398883569234,0.19989305368853372,0.23201408126434306,0.25696079377928954,0.31113207126783365,0.5195783312429075,0.4804216687570925,0.9353407412662277,0.0646592587337723,0.4739656339530527,0.5260343660469473,0.17186569304418806,0.4949259855721503,0.3332083213836617
Riverina,0.0730499380932728,0.7019353997871277,0.15196472402632666,0.0730499380932728,0.2662873537281197,0.21827955256116824,0.2420295928564521,0.27340350085426,0.5055688121726735,0.49443118782732653,0.9372767023942836,0.06272329760571642,0.6818432266928909,0.3181567733071091,0.190226829104126,0.5525476206501986,0.25722555024567545
Robertson,0.1125117159853861,0.5974483062032556,0.1775282618259722,0.1125117159853861,0.21956110982199092,0.23455265687671958,0.25366294295090663,0.29222329035038286,0.5157233945950214,0.4842766054049786,0.9097150133565862,0.09028498664341375,0.548508410834985,0.451491589165015,0.13317218159170233,0.518185069620019,0.34864274878827867
Shortland,0.08800338784811147,0.6442154510072798,0.17977777329649722,0.08800338784811147,0.23486364511726437,0.23059339702422318,0.2484782008021368,0.28606475705637563,0.5119437075848632,0.4880562924151368,0.9505105994828852,0.049489400517114854,0.5440902027290725,0.4559097972709275,0.11742231610791638,0.5817392324844501,0.30083845140763343
Sydney,0.18402940463688505,0.4318280959689797,0.20011309475725017,0.18402940463688505,0.4859248610723711,0.26647284742635224,0.14717746261291223,0.1004248288883644,0.4764999118563062,0.5235000881436938,0.61843284447584,0.38156715552416,0.34092448253358454,0.6590755174664155,0.11947598370143382,0.21928797478940995,0.6612360415091563
Warringah,0.24831249074250408,0.3446221883662371,0.15875283014875474,0.24831249074250408,0.25779455478989327,0.2854597351709228,0.24643629239291986,0.210309417646264,0.5181548132136273,0.4818451867863726,0.8247422680412371,0.17525773195876287,0.5027271866648219,0.49727281333517814,0.08138863956917554,0.28427789887592425,0.6343334615549002
Watson,0.07918706107682486,0.6875079804213663,0.15411789742498405,0.07918706107682486,0.32921454320153204,0.26096935901768614,0.22203447110510308,0.18778162667567871,0.49328448661811114,0.5067155133818889,0.32327935936783436,0.6767206406321656,0.6894619362008721,0.31053806379912785,0.1745416202917228,0.3634584968660301,0.4619998828422471
Wentworth,0.256647685070562,0.3252389205248824,0.16146570933399357,0.256647685070562,0.3263457363180355,0.2731235390515169,0.20036934441366575,0.20016138021678187,0.520738935811967,0.479261064188033,0.8094384923945133,0.19056150760548668,0.45820475096885316,0.5417952490311468,0.11154519187726367,0.210739429455093,0.6777153786676433
Werriwa,0.05855540635106765,0.7299756019140203,0.1529135853838443,0.05855540635106765,0.32146052106414896,0.2872252577106759,0.23600655114989197,0.15530767007528318,0.5047018481049519,0.4952981518950481,0.40196977743446144,0.5980302225655385,0.7802549614910532,0.2197450385089468,0.15818865353497255,0.46641441485284635,0.3753969316121811
Whitlam,0.08627712219261514,0.6555576703464028,0.17188808526836696,0.08627712219261514,0.2510254118833207,0.23438204135255072,0.24174514791136775,0.27284739885276077,0.5132667228346643,0.48673327716533565,0.8910806014756701,0.10891939852432987,0.5949067841687407,0.4050932158312593,0.1291594595575339,0.5950431216963217,0.27579741874614444
Aston,0.08204664040038334,0.659887125971675,0.1760195932275583,0.08204664040038334,0.2659568577508128,0.2608310459661918,0.24827755321589318,0.22493454306710225,0.5101317377312953,0.4898682622687047,0.7028286254556797,0.29717137454432035,0.5063488510892271,0.4936511489107729,0.09230030606733482,0.46489827762107666,0.44280141631158854
Ballarat,0.08568541886111052,0.6726498849932285,0.1559792772845504,0.08568541886111052,0.26088791001071704,0.23869437904525623,0.24812030075187969,0.252297410192147,0.5127492709072279,0.4872507290927721,0.9347071643738635,0.06529283562613657,0.45918762654503725,0.5408123734549628,0.13502647705538715,0.5028428681091349,0.36213065483547796
Bendigo,0.07529354531985936,0.6932313203458417,0.15618158901443954,0.07529354531985936,0.2498123530098577,0.23140626824345736,0.24810268043300585,0.270678698313679,0.5131724712067282,0.48682752879327185,0.9364592003021422,0.06354079969785772,0.4516098213432693,0.5483901786567307,0.14797334094032832,0.503487980083504,0.34853867897616764
Bruce,0.05880460139972649,0.7406684900651597,0.14172230713538733,0.05880460139972649,0.3103120681713496,0.26231431368033165,0.23603754030400736,0.19133607784431136,0.495690569492358,0.504309430507642,0.5028018611726814,0.4971981388273186,0.622643713649146,0.37735628635085405,0.14875665005657063,0.48148816831563995,0.3697551816277894
Calwell,0.05132862428523377,0.75986097096087,0.1374817804686624,0.05132862428523377,0.36859188054539993,0.296431161942163,0.20978554734150506,0.12519141017093202,0.4972756452768125,0.5027243547231875,0.3765694889085666,0.6234305110914333,0.744117732319377,0.25588226768062305,0.15446998231993236,0.4602582827273426,0.38527173495272504
Casey,0.08353471001757469,0.6580257762155829,0.17490480374926773,0.08353471001757469,0.25911745938251607,0.25655688083901895,0.2568023037026129,0.22752335607585203,0.5051733665309545,0.49482663346904554,0.9175537879087683,0.08244621209123168,0.4118168533178195,0.5881831466821805,0.10070292267850536,0.5606239980268837,0.33867307929461093
Chisholm,0.13236082965788531,0.5483222076528788,0.18695613303135059,0.13236082965788531,0.3110300624849151,0.24180053098769075,0.21106090267907426,0.23610850384831988,0.5094009833869677,0.49059901661303235,0.47825668055201337,0.5217433194479866,0.48547520529180893,0.5145247947081911,0.10121129283122025,0.2813781401706179,0.6174105669981619
Cooper,0.12297430525602317,0.5645295458746687,0.18952184361328486,0.12297430525602317,0.3312044364134837,0.2817776808523896,0.20917969966976135,0.17783818306436538,0.5137480243413938,0.4862519756586062,0.6663811849720652,0.33361881502793483,0.4538199186650695,0.5461800813349306,0.10269250634389526,0.3020143270979767,0.595293166558128
Corangamite,0.09835943603288567,0.6281946356162346,0.1750864923179941,0.09835943603288567,0.25478752968521046,0.24874101022350226,0.22684553584962863,0.26962592424165865,0.514955516421936,0.48504448357806396,0.9268775515795818,0.07312244842041811,0.47222422468605374,0.5277757753139463,0.11092338920423468,0.4947552660046431,0.39432134479112224
Corio,0.0975240402816688,0.6341523434542288,0.17079957598243356,0.0975240402816688,0.29924560597175776,0.24358527346783523,0.2289411540960743,0.2282279664643327,0.510352363428557,0.48964763657144295,0.8483489279011885,0.15165107209881143,0.5084952507434246,0.49150474925657534,0.12874941173556584,0.4786986352265128,0.3925519530379214
Deakin,0.10669622918394692,0.591351368595674,0.19525617303643208,0.10669622918394692,0.257621417591282,0.27059647200280046,0.23212029892090164,0.23966181148501592,0.516357391195074,0.48364260880492604,0.7373547727483967,0.26264522725160333,0.48795723012857073,0.5120427698714293,0.09148292833653358,0.4072480081220067,0.5012690635414597
Dunkley,0.09045851089123397,0.6492858057318434,0.16979717248568868,0.09045851089123397,0.2615340700566815,0.2681645801900257,0.24729437670758064,0.22300697304571218,0.5117964231017504,0.4882035768982495,0.8874267352356116,0.1125732647643885,0.43408337398115354,0.5659166260188464,0.1279474342928661,0.5427534418022528,0.3292991239048811
Flinders,0.11506952571757285,0.6097633546902584,0.16009759387459585,0.11506952571757285,0.19449400968646444,0.20667198408064927,0.2547425028574248,0.3440915033754615,0.5168803873576674,0.48311961264233266,0.9435125053765715,0.056487494623428454,0.46073987425062146,0.5392601257493785,0.15011308072321125,0.5305570647023893,0.31932985457439955
Fraser,0.08957144151490441,0.6483464709613119,0.17251064600887922,0.08957144151490441,0.356997306312719,0.2713645689402504,0.199926028276738,0.17171209647029267,0.4966011463689811,0.5033988536310189,0.4299478486822534,0.5700521513177467,0.5338453878363929,0.46615461216360715,0.15883419808071997,0.3446554019927453,0.49651039992653473
Gellibrand,0.1289028854435831,0.5434566106804479,0.19873761843238588,0.1289028854435831,0.3002374179197057,0.351856208870732,0.2023399567942164,0.1455664164153459,0.4995683892497342,0.5004316107502658,0.5707555565443745,0.4292444434556255,0.5454484325035116,0.45455156749648845,0.10886891294156016,0.35229009967590047,0.5388409873825394
Gippsland,0.08244548441700687,0.6892860698994324,0.1458229612665538,0.08244548441700687,0.22457953706483202,0.20618707253949065,0.2630276576583886,0.30620573273728874,0.5057011065329498,0.4942988934670502,0.9445612061996977,0.055438793800302255,0.4612147782600075,0.5387852217399925,0.1924571796177661,0.5716353499343286,0.23590747044790522
Goldstein,0.22696147485759785,0.37991057757089486,0.16616647271390947,0.22696147485759785,0.2243711819553335,0.257462963420968,0.2687491240653262,0.2494167305583723,0.5200506679247477,0.4799493320752522,0.7885986225176201,0.21140137748237986,0.48385117290663354,0.5161488270933665,0.08761525427458575,0.2838831063090025,0.6285016394164118
Gorton,0.06740786960878854,0.7084916898292586,0.1566925709531643,0.06740786960878854,0.31526905544286177,0.30484965979775,0.22240020359738616,0.15748108116200213,0.49915497386314506,0.5008450261368549,0.46869879316325186,0.5313012068367481,0.7394805686008762,0.26051943139912376,0.13114148503878834,0.45626281798147844,0.41259569697973325
Hawke,0.06239658712596934,0.7157267308574049,0.15948009489065645,0.06239658712596934,0.3158286382481131,0.28612081019862456,0.22293545722906838,0.17511509432419392,0.5078057923695508,0.49219420763044924,0.775401685447181,0.224598314552819,0.5598861477291901,0.44011385227080996,0.1347189532054095,0.5668009733913113,0.2984800734032792
Higgins,0.20809812228446362,0.41323827375857325,0.17056548167249955,0.20809812228446362,0.35556151782292067,0.24546569566883863,0.20220774243004982,0.19676504407819087,0.5195570718242734,0.48044292817572665,0.7429848054587298,0.2570151945412702,0.4622947996336337,0.5377052003663663,0.08772256100545207,0.221430459168192,0.6908469798263559
Holt,0.039275670745610704,0.7929239188264802,0.12852473968229838,0.039275670745610704,0.35391185310835344,0.3198970330030057,0.20000446388715293,0.12618665000148796,0.5004993191103041,0.49950068088969585,0.5545220426281725,0.44547795737182744,0.5563818324299614,0.4436181675700385,0.12422487634214019,0.5308722403184943,0.3449028833393654
Hotham,0.08567495483093866,0.6675385012475265,0.16111158909059622,0.08567495483093866,0.3427053017841326,0.252903960521321,0.20399215487789446,0.2003985828166519,0.4967994273735876,0.5032005726264124,0.40480558774301534,0.5951944122569847,0.5733021474997299,0.42669785250027015,0.12693042633837673,0.35590848813290316,0.5171610855287202
Indi,0.06738420395010851,0.7244130735000768,0.14081851859970626,0.06738420395010851,0.2142414112529703,0.2178017640662129,0.2684924886221757,0.2994643360586411,0.5083003447835526,0.49169965521644743,0.9465008754650909,0.05349912453490917,0.49547285138956326,0.5045271486104367,0.16440588722011884,0.5574430208359451,0.278151091943936
Isaacs,0.11713952584531676,0.5743956471045473,0.19132530120481928,0.11713952584531676,0.25276248595852485,0.2851156380207296,0.2427083914245425,0.21941348459620302,0.5151416983870867,0.48485830161291327,0.7197308982337773,0.28026910176622266,0.5163619592009557,0.48363804079904427,0.09721373359698005,0.4255138114925999,0.47727245491042003
Jagajaga,0.13839344405977475,0.5278788144382606,0.19533429744219,0.13839344405977475,0.25128110539948834,0.2689880269773932,0.24300504422720676,0.2367258233959117,0.512715278477188,0.487284721522812,0.7965387362815767,0.20346126371842327,0.4967774307076932,0.5032225692923068,0.0801240135287486,0.369695603156708,0.5501803833145434
Kooyong,0.22183050383351588,0.39630111354508946,0.16003787878787878,0.22183050383351588,0.28709721818654516,0.23706586734771903,0.24378718133019314,0.23204973313554267,0.5222283440465258,0.47777165595347415,0.6953853535959391,0.30461464640406094,0.4767600409763679,0.5232399590236321,0.07285561539680026,0.21834904166006652,0.7087953429431332
La Trobe,0.07098837105446491,0.7001839909969454,0.15783926689412478,0.07098837105446491,0.32570556826849734,0.30597075482415564,0.20680980898128762,0.16151386792605937,0.5081344230372054,0.4918655769627947,0.7362979756683763,0.26370202433162365,0.4982168411966472,0.5017831588033528,0.11545141012156643,0.52833696157327,0.3562116283051635
Lalor,0.06117185029870367,0.712811808363703,0.16484449103888973,0.06117185029870367,0.36725624144359825,0.32947392318329105,0.1830296025701883,0.12024023280292243,0.49836334285359496,0.501636657146405,0.4993965444228,0.5006034555772,0.6136990587867159,0.386300941213284,0.1321998005695077,0.41537053979871913,0.4524296596317732
Macnamara,0.18489667095529108,0.44699863300096493,0.18320802508845288,0.18489667095529108,0.3754094178164843,0.27318425353219833,0.19110761741241045,0.16029871123890693,0.5114888502820153,0.4885111497179847,0.7249172295479436,0.2750827704520564,0.38543720190779013,0.6145627980922098,0.11084661560753467,0.2373128406817084,0.651840543710757
Mallee,0.06178589622298231,0.7509642675205589,0.12546394003347647,0.06178589622298231,0.23342991397817178,0.20433562024290283,0.2636801729444086,0.29855429283451684,0.5028662439379388,0.49713375606206117,0.9097407301989805,0.09025926980101949,0.5266837615063624,0.4733162384936376,0.22201837337614158,0.5555990233242051,0.22238260329965331
Maribyrnong,0.14267314126669234,0.5237171705208302,0.1909365469457851,0.14267314126669234,0.29588168923275304,0.2659816247582205,0.2231624758220503,0.21497421018697616,0.5127538215833903,0.4872461784166096,0.701862721813185,0.29813727818681507,0.6159151919815661,0.38408480801843387,0.09944837323952088,0.3542496799128884,0.5463019468475907
McEwen,0.09710230020031775,0.6219347931201216,0.18386060647924293,0.09710230020031775,0.2797146169320468,0.29963517337788537,0.2393876368099833,0.18126257288008457,0.505360002001401,0.49463999799859903,0.8342664294683968,0.16573357053160317,0.5061990582411225,0.4938009417588775,0.10541260428183737,0.5243617448989848,0.3702256508191778
Melbourne,0.14864773788548377,0.5099409799447349,0.1927635442842976,0.14864773788548377,0.5546376515874285,0.2237675852446631,0.12614500554235072,0.09544975762555769,0.5078737204266661,0.4921262795733339,0.6132348044638734,0.38676519553612665,0.3020234743594688,0.6979765256405311,0.11205075469724962,0.18864991110956184,0.6992993341931886
Menzies,0.1438678890243719,0.5306868987942013,0.1815773231570549,0.1438678890243719,0.25561708403215544,0.25132294257127985,0.23914897923775374,0.25391099415881097,0.5149232576033693,0.4850767423966306,0.5404347150321015,0.4595652849678985,0.523341048050019,0.476658951949981,0.09064772182753808,0.32320465009687704,0.586147628075585
Monash,0.08345159655347187,0.6873035985808413,0.1457932083122149,0.08345159655347187,0.21188173243767933,0.20738055560327795,0.26492518082017624,0.3158125311388665,0.5116671563569773,0.4883328436430226,0.9482422801117587,0.05175771988824126,0.44898471175848986,0.5510152882415101,0.1636448804144164,0.5680728535214372,0.26828226606414635
Nicholls,0.06398024738709368,0.7392846869306741,0.13275481829513855,0.06398024738709368,0.240671284473953,0.21562978804902963,0.2576129979570991,0.2860859295199183,0.5015390981073168,0.49846090189268316,0.8903026693378093,0.1096973306621907,0.5492613189735603,0.4507386810264397,0.2029623419269196,0.5607349961573395,0.23630266191574092
Scullin,0.049738718344722536,0.7567224490659445,0.1438001142446104,0.049738718344722536,0.3168899700313413,0.283108504846077,0.2169105591861946,0.18309096593638713,0.5017635493999237,0.4982364506000763,0.4645162086454336,0.5354837913545665,0.7015211057659733,0.2984788942340267,0.12998104929778562,0.4626177928921887,0.4074011578100257
Wannon,0.07857770963450655,0.7094992221144957,0.13334535861649116,0.07857770963450655,0.21930975285848475,0.21183558449130307,0.26897288893207655,0.29988177371813557,0.50281447741301,0.49718552258699,0.9571053602634528,0.04289463973654713,0.5040784449843804,0.4959215550156196,0.17464868357292845,0.5418080008614655,0.28354331556560597
Wills,0.10692026649473459,0.5851831383746278,0.20097632863590312,0.10692026649473459,0.37419697331066265,0.27750294282834653,0.18345553444070875,0.16484454942028204,0.5122542826822982,0.4877457173177018,0.6319483491985791,0.36805165080142094,0.4758093525179856,0.5241906474820144,0.09999669250190181,0.30067362711266443,0.5993296803854338
Blair,0.050594634461141326,0.7493500507052642,0.14946068037245322,0.050594634461141326,0.31802049630125856,0.26715032996479426,0.22951438874556365,0.18531478498838352,0.505175209535442,0.49482479046455796,0.8985360758747326,0.10146392412526743,0.5130450887496192,0.4869549112503809,0.14438644709795137,0.6089220962191376,0.24669145668291106
Bonner,0.11851784024661967,0.5655312395079816,0.1974330799987791,0.11851784024661967,0.27176550674728706,0.2923317182557162,0.23344411964922115,0.2024586553477756,0.5123830456030058,0.4876169543969942,0.7715912705987148,0.22840872940128523,0.5561040693795863,0.4438959306204136,0.08975064803982291,0.4212602940839126,0.4889890578762645
